	i	j	t
162039	158	260	65
162040	158	260	91
162041	158	260	368
162042	158	260	373
162043	158	260	562
162044	158	260	976
162045	158	260	1414
162046	158	260	1598
162047	158	260	1643
162048	158	260	1659
162049	158	260	1779
162050	158	260	1802
162051	158	260	2380
162052	158	260	2525
162053	158	260	2658
162054	158	260	2702
162055	158	260	3092
162056	158	260	4024
162057	158	260	4224
162058	158	260	4269
162059	158	260	4392
162060	158	260	4548
162061	158	260	4577
162062	158	260	4884
162063	158	260	5145
162064	158	260	5350
162065	158	260	5620
162066	158	260	5621
162067	158	260	5714
162068	158	260	5907
162069	158	260	6246
162070	158	260	6353
162071	158	260	6986
162072	66	80	5
162073	66	80	186
162074	66	80	220
162075	66	80	256
162076	66	80	468
162077	66	80	1075
162078	66	80	1101
162079	66	80	1254
162080	66	80	1346
162081	66	80	1592
162082	66	80	1782
162083	66	80	1903
162084	66	80	2081
162085	66	80	2097
162086	66	80	2175
162087	66	80	2374
162088	66	80	2947
162089	66	80	2962
162090	66	80	3008
162091	66	80	3198
162092	66	80	3651
162093	66	80	3660
162094	66	80	3991
162095	66	80	3996
162096	66	80	4139
162097	66	80	4352
162098	66	80	4518
162099	66	80	4561
162100	66	80	4873
162101	66	80	5769
162102	66	80	5790
162103	66	80	5867
162104	66	80	6799
162105	9	25	402
162106	9	25	558
162107	9	25	645
162108	9	25	824
162109	9	25	892
162110	9	25	957
162111	9	25	1275
162112	9	25	1278
162113	9	25	1484
162114	9	25	2297
162115	9	25	2384
162116	9	25	2389
162117	9	25	2541
162118	9	25	2822
162119	9	25	3232
162120	9	25	3574
162121	9	25	4101
162122	9	25	4216
162123	9	25	4331
162124	9	25	4444
162125	9	25	4894
162126	9	25	5287
162127	9	25	5501
162128	9	25	6871
162129	9	25	7156
162130	9	25	7241
162131	138	234	51
162132	138	234	130
162133	138	234	193
162134	138	234	550
162135	138	234	1348
162136	138	234	1440
162137	138	234	1508
162138	138	234	1594
162139	138	234	1812
162140	138	234	2124
162141	138	234	3178
162142	138	234	3480
162143	138	234	3483
162144	138	234	3833
162145	138	234	4001
162146	138	234	4654
162147	138	234	4671
162148	138	234	4871
162149	138	234	4892
162150	138	234	5008
162151	138	234	5051
162152	138	234	5292
162153	138	234	5438
162154	138	234	5603
162155	138	234	5627
162156	138	234	5974
162157	138	234	6032
162158	138	234	6077
162159	138	234	6109
162160	138	234	6124
162161	138	234	6158
162162	138	234	6513
162163	138	234	6693
162164	238	249	24
162165	238	249	31
162166	238	249	188
162167	238	249	251
162168	238	249	438
162169	238	249	508
162170	238	249	830
162171	238	249	911
162172	238	249	1249
162173	238	249	1544
162174	238	249	1578
162175	238	249	1599
162176	238	249	1759
162177	238	249	1941
162178	238	249	2161
162179	238	249	2519
162180	238	249	2806
162181	238	249	3151
162182	238	249	3693
162183	238	249	4169
162184	238	249	4323
162185	238	249	4940
162186	238	249	5068
162187	238	249	5273
162188	238	249	5820
162189	238	249	5949
162190	238	249	5993
162191	238	249	6153
162192	238	249	6155
162193	238	249	6336
162194	238	249	6575
162195	238	249	7002
162196	238	249	7055
162197	34	87	234
162198	34	87	495
162199	34	87	772
162200	34	87	785
162201	34	87	876
162202	34	87	953
162203	34	87	965
162204	34	87	1004
162205	34	87	1127
162206	34	87	1471
162207	34	87	1975
162208	34	87	2259
162209	34	87	2299
162210	34	87	2305
162211	34	87	2789
162212	34	87	2825
162213	34	87	2890
162214	34	87	3073
162215	34	87	3473
162216	34	87	3615
162217	34	87	3642
162218	34	87	4279
162219	34	87	4293
162220	34	87	4524
162221	34	87	4714
162222	34	87	4769
162223	34	87	5222
162224	34	87	5236
162225	34	87	5264
162226	34	87	5975
162227	34	87	6130
162228	34	87	6180
162229	34	87	6341
162230	34	87	6423
162231	34	87	6440
162232	34	87	6448
162233	34	87	7047
162234	158	276	10
162235	158	276	30
162236	158	276	196
162237	158	276	638
162238	158	276	1262
162239	158	276	1281
162240	158	276	1292
162241	158	276	1421
162242	158	276	1840
162243	158	276	2029
162244	158	276	2041
162245	158	276	2430
162246	158	276	2816
162247	158	276	2845
162248	158	276	3165
162249	158	276	3256
162250	158	276	3548
162251	158	276	3890
162252	158	276	4536
162253	158	276	4541
162254	158	276	4908
162255	158	276	5223
162256	158	276	5824
162257	81	193	32
162258	81	193	36
162259	81	193	405
162260	81	193	919
162261	81	193	1301
162262	81	193	1709
162263	81	193	1746
162264	81	193	2006
162265	81	193	2184
162266	81	193	2751
162267	81	193	2894
162268	81	193	3040
162269	81	193	3517
162270	81	193	3754
162271	81	193	4411
162272	81	193	4516
162273	81	193	4518
162274	81	193	4525
162275	81	193	4540
162276	81	193	5244
162277	81	193	5629
162278	81	193	5717
162279	81	193	6382
162280	81	193	6385
162281	81	193	6566
162282	81	193	6806
162283	81	193	6998
162284	95	198	59
162285	95	198	195
162286	95	198	200
162287	95	198	316
162288	95	198	329
162289	95	198	598
162290	95	198	1096
162291	95	198	1117
162292	95	198	1293
162293	95	198	1787
162294	95	198	1799
162295	95	198	1849
162296	95	198	2102
162297	95	198	2385
162298	95	198	2487
162299	95	198	2510
162300	95	198	2811
162301	95	198	2838
162302	95	198	3090
162303	95	198	3272
162304	95	198	3436
162305	95	198	3698
162306	95	198	3856
162307	95	198	3918
162308	95	198	4226
162309	95	198	4366
162310	95	198	4533
162311	95	198	4543
162312	95	198	4551
162313	95	198	4584
162314	95	198	5136
162315	95	198	5226
162316	95	198	5234
162317	95	198	5314
162318	95	198	5470
162319	95	198	5483
162320	95	198	5764
162321	95	198	5907
162322	95	198	5966
162323	95	198	6028
162324	95	198	6046
162325	95	198	6067
162326	95	198	6094
162327	95	198	6322
162328	193	221	310
162329	193	221	403
162330	193	221	468
162331	193	221	707
162332	193	221	999
162333	193	221	1160
162334	193	221	1255
162335	193	221	1329
162336	193	221	1428
162337	193	221	1457
162338	193	221	1472
162339	193	221	1525
162340	193	221	1551
162341	193	221	1623
162342	193	221	2006
162343	193	221	2222
162344	193	221	2405
162345	193	221	2575
162346	193	221	2867
162347	193	221	3230
162348	193	221	4613
162349	193	221	4789
162350	193	221	4822
162351	193	221	4897
162352	193	221	5252
162353	193	221	5261
162354	193	221	5578
162355	193	221	6100
162356	193	221	6301
162357	193	221	6440
162358	193	221	6610
162359	193	221	6691
162360	157	202	1
162361	157	202	464
162362	157	202	534
162363	157	202	766
162364	157	202	979
162365	157	202	1199
162366	157	202	1243
162367	157	202	1249
162368	157	202	1263
162369	157	202	1548
162370	157	202	1865
162371	157	202	2264
162372	157	202	2734
162373	157	202	2841
162374	157	202	2889
162375	157	202	2958
162376	157	202	3032
162377	157	202	3415
162378	157	202	3923
162379	157	202	4239
162380	157	202	4533
162381	157	202	4778
162382	157	202	4807
162383	157	202	6154
162384	157	202	6258
162385	157	202	6272
162386	157	202	6377
162387	157	202	6624
162388	157	202	7003
162389	157	202	7170
162390	25	305	116
162391	25	305	393
162392	25	305	615
162393	25	305	740
162394	25	305	754
162395	25	305	919
162396	25	305	951
162397	25	305	1106
162398	25	305	1335
162399	25	305	2075
162400	25	305	2125
162401	25	305	2688
162402	25	305	3723
162403	25	305	3846
162404	25	305	4027
162405	25	305	4144
162406	25	305	4177
162407	25	305	4277
162408	25	305	4301
162409	25	305	4523
162410	25	305	4770
162411	25	305	4813
162412	25	305	4822
162413	25	305	4948
162414	25	305	5275
162415	25	305	5387
162416	25	305	6120
162417	25	305	6129
162418	25	305	6383
162419	25	305	6387
162420	25	305	6713
162421	25	305	6760
162422	25	305	6855
162423	51	144	212
162424	51	144	455
162425	51	144	532
162426	51	144	590
162427	51	144	767
162428	51	144	1259
162429	51	144	1264
162430	51	144	1380
162431	51	144	1575
162432	51	144	1640
162433	51	144	1729
162434	51	144	1732
162435	51	144	1998
162436	51	144	2248
162437	51	144	2465
162438	51	144	2794
162439	51	144	2821
162440	51	144	2837
162441	51	144	3070
162442	51	144	3225
162443	51	144	3597
162444	51	144	3642
162445	51	144	4348
162446	51	144	4412
162447	51	144	4475
162448	51	144	4525
162449	51	144	4857
162450	51	144	5075
162451	51	144	5279
162452	51	144	6011
162453	51	144	6119
162454	51	144	6177
162455	170	221	2
162456	170	221	1180
162457	170	221	1280
162458	170	221	1290
162459	170	221	1493
162460	170	221	1577
162461	170	221	1671
162462	170	221	1848
162463	170	221	1881
162464	170	221	1985
162465	170	221	2105
162466	170	221	2227
162467	170	221	2244
162468	170	221	2780
162469	170	221	2806
162470	170	221	2869
162471	170	221	2891
162472	170	221	2892
162473	170	221	2913
162474	170	221	2956
162475	170	221	2981
162476	170	221	3007
162477	170	221	3174
162478	170	221	3596
162479	170	221	4380
162480	170	221	4720
162481	170	221	5227
162482	170	221	5740
162483	170	221	5894
162484	170	221	5946
162485	170	221	5964
162486	170	221	6024
162487	170	221	6336
162488	14	40	314
162489	14	40	504
162490	14	40	663
162491	14	40	1270
162492	14	40	1629
162493	14	40	1884
162494	14	40	2014
162495	14	40	2300
162496	14	40	2374
162497	14	40	2375
162498	14	40	2522
162499	14	40	2597
162500	14	40	2649
162501	14	40	2782
162502	14	40	2834
162503	14	40	2840
162504	14	40	2871
162505	14	40	3050
162506	14	40	3289
162507	14	40	3430
162508	14	40	4014
162509	14	40	4360
162510	14	40	4416
162511	14	40	4422
162512	14	40	4499
162513	14	40	4514
162514	14	40	4530
162515	14	40	4659
162516	14	40	4751
162517	14	40	5488
162518	14	40	6176
162519	14	40	6598
162520	180	193	12
162521	180	193	13
162522	180	193	137
162523	180	193	451
162524	180	193	591
162525	180	193	873
162526	180	193	902
162527	180	193	1180
162528	180	193	1406
162529	180	193	1450
162530	180	193	1557
162531	180	193	1792
162532	180	193	2417
162533	180	193	2656
162534	180	193	2824
162535	180	193	3117
162536	180	193	3261
162537	180	193	3360
162538	180	193	3509
162539	180	193	3659
162540	180	193	3751
162541	180	193	3769
162542	180	193	4148
162543	180	193	4214
162544	180	193	4342
162545	180	193	4494
162546	180	193	4524
162547	180	193	4803
162548	180	193	4895
162549	180	193	5185
162550	180	193	5194
162551	180	193	5885
162552	180	193	6144
162553	180	193	6246
162554	180	193	6622
162555	180	193	7303
162556	76	180	17
162557	76	180	515
162558	76	180	924
162559	76	180	1192
162560	76	180	1207
162561	76	180	1295
162562	76	180	1640
162563	76	180	1755
162564	76	180	1781
162565	76	180	2045
162566	76	180	2092
162567	76	180	2861
162568	76	180	2908
162569	76	180	3468
162570	76	180	3675
162571	76	180	3702
162572	76	180	3787
162573	76	180	4001
162574	76	180	4138
162575	76	180	4368
162576	76	180	4494
162577	76	180	4930
162578	76	180	5842
162579	76	180	6130
162580	76	180	6450
162581	76	180	6836
162582	76	180	6921
162583	9	221	4
162584	9	221	212
162585	9	221	398
162586	9	221	558
162587	9	221	597
162588	9	221	692
162589	9	221	780
162590	9	221	1138
162591	9	221	1267
162592	9	221	1393
162593	9	221	1999
162594	9	221	2474
162595	9	221	2829
162596	9	221	2976
162597	9	221	3186
162598	9	221	3253
162599	9	221	3472
162600	9	221	3693
162601	9	221	3960
162602	9	221	3998
162603	9	221	4152
162604	9	221	4299
162605	9	221	4729
162606	9	221	4799
162607	9	221	4961
162608	9	221	4989
162609	9	221	5131
162610	9	221	5163
162611	9	221	5233
162612	9	221	5240
162613	9	221	5382
162614	9	221	5722
162615	9	221	5772
162616	9	221	6149
162617	9	221	6849
162618	40	148	465
162619	40	148	666
162620	40	148	685
162621	40	148	1447
162622	40	148	1507
162623	40	148	1754
162624	40	148	1985
162625	40	148	2320
162626	40	148	2687
162627	40	148	2787
162628	40	148	2899
162629	40	148	2908
162630	40	148	2918
162631	40	148	3235
162632	40	148	3520
162633	40	148	4105
162634	40	148	4464
162635	40	148	4483
162636	40	148	4633
162637	40	148	4927
162638	40	148	5313
162639	40	148	5433
162640	40	148	5611
162641	40	148	5768
162642	40	148	5843
162643	40	148	6095
162644	40	148	6440
162645	40	148	6705
162646	40	148	6715
162647	40	148	6996
162648	60	158	8
162649	60	158	124
162650	60	158	728
162651	60	158	1076
162652	60	158	1125
162653	60	158	1176
162654	60	158	1496
162655	60	158	1668
162656	60	158	2340
162657	60	158	2822
162658	60	158	2938
162659	60	158	3237
162660	60	158	3620
162661	60	158	4512
162662	60	158	4559
162663	60	158	4766
162664	60	158	5070
162665	60	158	5192
162666	60	158	5334
162667	60	158	6578
162668	60	158	7296
162669	40	169	12
162670	40	169	130
162671	40	169	436
162672	40	169	597
162673	40	169	709
162674	40	169	983
162675	40	169	1035
162676	40	169	1264
162677	40	169	1456
162678	40	169	1511
162679	40	169	1541
162680	40	169	1696
162681	40	169	2311
162682	40	169	2675
162683	40	169	2900
162684	40	169	3450
162685	40	169	4855
162686	40	169	6043
162687	40	169	6219
162688	40	169	6240
162689	40	169	6381
162690	40	169	6392
162691	40	169	6464
162692	40	169	6519
162693	40	169	6914
162694	136	284	222
162695	136	284	398
162696	136	284	406
162697	136	284	455
162698	136	284	589
162699	136	284	826
162700	136	284	962
162701	136	284	1207
162702	136	284	1232
162703	136	284	1233
162704	136	284	1291
162705	136	284	1712
162706	136	284	1794
162707	136	284	2004
162708	136	284	2022
162709	136	284	2532
162710	136	284	2624
162711	136	284	2693
162712	136	284	3136
162713	136	284	3524
162714	136	284	3997
162715	136	284	4058
162716	136	284	4261
162717	136	284	4461
162718	136	284	4501
162719	136	284	4517
162720	136	284	4848
162721	136	284	5233
162722	136	284	5255
162723	136	284	5312
162724	136	284	5838
162725	136	284	6097
162726	136	284	6113
162727	136	284	6142
162728	136	284	6317
162729	136	284	6524
162730	136	284	7231
162731	136	284	7293
162732	221	257	25
162733	221	257	188
162734	221	257	584
162735	221	257	781
162736	221	257	906
162737	221	257	1049
162738	221	257	1062
162739	221	257	1470
162740	221	257	1578
162741	221	257	2648
162742	221	257	2789
162743	221	257	2789
162744	221	257	2927
162745	221	257	3911
162746	221	257	4417
162747	221	257	4613
162748	221	257	4646
162749	221	257	4764
162750	221	257	4893
162751	221	257	5406
162752	221	257	5843
162753	221	257	6141
162754	221	257	6153
162755	221	257	6369
162756	221	257	6513
162757	221	257	6590
162758	221	257	7093
162759	22	180	159
162760	22	180	277
162761	22	180	350
162762	22	180	577
162763	22	180	753
162764	22	180	769
162765	22	180	779
162766	22	180	840
162767	22	180	1133
162768	22	180	1184
162769	22	180	1781
162770	22	180	2050
162771	22	180	2244
162772	22	180	2401
162773	22	180	2688
162774	22	180	2768
162775	22	180	2887
162776	22	180	2914
162777	22	180	2918
162778	22	180	3352
162779	22	180	3409
162780	22	180	3611
162781	22	180	3789
162782	22	180	4019
162783	22	180	4338
162784	22	180	4529
162785	22	180	4556
162786	22	180	4718
162787	22	180	4734
162788	22	180	4798
162789	22	180	4874
162790	22	180	5200
162791	22	180	5838
162792	22	180	5843
162793	22	180	5868
162794	22	180	6045
162795	22	180	6343
162796	22	180	7224
162797	22	122	6
162798	22	122	35
162799	22	122	127
162800	22	122	217
162801	22	122	391
162802	22	122	418
162803	22	122	749
162804	22	122	928
162805	22	122	952
162806	22	122	1123
162807	22	122	1125
162808	22	122	1176
162809	22	122	1213
162810	22	122	1292
162811	22	122	1756
162812	22	122	2022
162813	22	122	2134
162814	22	122	2224
162815	22	122	2599
162816	22	122	2676
162817	22	122	2679
162818	22	122	2729
162819	22	122	2926
162820	22	122	2979
162821	22	122	3428
162822	22	122	3627
162823	22	122	4550
162824	22	122	4829
162825	22	122	4871
162826	22	122	5655
162827	22	122	5700
162828	22	122	5732
162829	22	122	5901
162830	22	122	5972
162831	22	122	6110
162832	22	122	6140
162833	22	122	6159
162834	22	122	6487
162835	22	122	7143
162836	79	139	89
162837	79	139	124
162838	79	139	191
162839	79	139	380
162840	79	139	524
162841	79	139	769
162842	79	139	1057
162843	79	139	1100
162844	79	139	1152
162845	79	139	1219
162846	79	139	1289
162847	79	139	1479
162848	79	139	1581
162849	79	139	1820
162850	79	139	2382
162851	79	139	2820
162852	79	139	2846
162853	79	139	2862
162854	79	139	3038
162855	79	139	3102
162856	79	139	3447
162857	79	139	3653
162858	79	139	4320
162859	79	139	4536
162860	79	139	5928
162861	79	139	6051
162862	79	139	6273
162863	79	139	6412
162864	79	139	6461
162865	79	139	6497
162866	79	139	6579
162867	79	139	6821
162868	79	139	7025
162869	79	139	7361
162870	147	221	47
162871	147	221	82
162872	147	221	675
162873	147	221	700
162874	147	221	842
162875	147	221	1023
162876	147	221	1134
162877	147	221	1229
162878	147	221	1473
162879	147	221	1856
162880	147	221	1885
162881	147	221	2137
162882	147	221	2268
162883	147	221	2382
162884	147	221	2391
162885	147	221	2841
162886	147	221	3020
162887	147	221	3287
162888	147	221	3296
162889	147	221	3620
162890	147	221	3647
162891	147	221	4340
162892	147	221	4526
162893	147	221	4543
162894	147	221	4884
162895	147	221	5085
162896	147	221	5274
162897	147	221	5436
162898	147	221	6249
162899	147	221	6253
162900	147	221	6662
162901	147	221	7090
162902	16	102	145
162903	16	102	160
162904	16	102	416
162905	16	102	613
162906	16	102	653
162907	16	102	2535
162908	16	102	2556
162909	16	102	2611
162910	16	102	2765
162911	16	102	2765
162912	16	102	2906
162913	16	102	3459
162914	16	102	3504
162915	16	102	3624
162916	16	102	4046
162917	16	102	4179
162918	16	102	4223
162919	16	102	4430
162920	16	102	4514
162921	16	102	4721
162922	16	102	5246
162923	16	102	5252
162924	16	102	5463
162925	16	102	5470
162926	16	102	5526
162927	16	102	5632
162928	16	102	6192
162929	16	102	6290
162930	16	102	6455
162931	16	102	6544
162932	284	310	18
162933	284	310	302
162934	284	310	399
162935	284	310	1046
162936	284	310	1135
162937	284	310	1277
162938	284	310	1368
162939	284	310	1420
162940	284	310	1611
162941	284	310	1658
162942	284	310	1714
162943	284	310	1824
162944	284	310	2011
162945	284	310	2309
162946	284	310	2327
162947	284	310	2824
162948	284	310	2889
162949	284	310	2968
162950	284	310	3021
162951	284	310	3149
162952	284	310	3208
162953	284	310	3381
162954	284	310	4209
162955	284	310	4450
162956	284	310	4481
162957	284	310	4584
162958	284	310	4605
162959	284	310	5300
162960	284	310	5981
